Run,Event,Type1,E1,px1 ,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
148864,664981739,G,8.47446,3.70052,0.823277,-7.5785,3.791,-1.44322,0.218911,-1,G,3.99596,-1.1913,-3.79253,0.392431,3.97524,0.0985593,-1.87515,-1,9.4212
148864,664998595,G,7.45361,-2.36176,2.55247,-6.59182,3.4775,-1.39593,2.31741,1,G,7.33787,2.63022,-5.62895,3.90256,6.21315,0.592782,-1.13368,-1,14.2133
148864,665013699,G,7.79578,-2.22805,-4.54028,5.93167,5.0575,0.998473,-2.027,-1,G,5.75086,0.51653,4.46741,-3.58283,4.49717,-0.730078,1.45569,-1,13.231
148864,665055203,G,6.71148,-2.95102,1.37311,5.86846,3.25484,1.3519,2.70609,1,G,7.12776,-4.96221,-4.19349,2.93001,6.49684,0.436953,-2.43996,-1,6.59832
148864,665078155,G,13.9449,-4.86232,1.83518,-12.9398,5.19712,-1.64344,2.78069,1,G,7.31224,-2.4929,3.11727,-6.12583,3.99148,-1.21387,2.24536,-1,3.12105
148864,665078627,G,30.9597,5.76267,10.9605,28.3752,12.3831,1.56686,1.08675,-1,T,5.00442,-0.963675,0.296346,4.90067,1.00821,2.28476,2.84325,-1,6.03229
148864,665100179,G,12.3046,-4.87139,0.785783,11.2714,4.93436,1.56399,2.98166,-1,G,7.61408,3.0231,0.650805,6.95704,3.09236,1.55006,0.212041,-1,7.68105
148864,665152571,G,8.06312,2.92576,3.47747,-6.65956,4.54454,-1.17541,0.871347,-1,G,7.97262,2.58745,2.4778,7.1216,3.58251,1.4382,0.763754,1,13.8228
148864,665174835,G,6.88188,-0.216131,4.7055,-5.01604,4.71046,-0.92651,1.6167,-1,G,9.56311,6.88392,-6.63243,-0.253825,9.55916,-0.02655,-0.766794,-1,13.9461
148864,664310068,G,4.44206,-3.9365,-0.523954,-1.9875,3.97122,-0.481638,-3.00927,1,G,6.80598,3.11318,3.50851,4.93038,4.69058,0.917066,0.84503,-1,10.4054
148864,664316500,G,5.63006,2.06285,-2.59858,-4.54735,3.31783,-1.12076,-0.899824,1,G,7.60788,-1.09773,1.38758,7.39853,1.76929,2.13785,2.24009,1,12.8342
148864,664315796,G,8.86961,3.06919,-0.241637,8.31748,3.07869,1.71962,-0.0785677,1,G,8.88839,1.77479,3.19336,8.10216,3.65341,1.53696,1.06353,-1,3.68311
148864,664433228,G,9.22217,5.10803,-7.66372,0.461153,9.21003,0.0500498,-0.982894,-1,G,5.83693,-4.26891,2.8721,-2.75429,5.14515,-0.512576,2.54936,1,14.0661
148864,664439148,G,33.4318,5.95839,-1.17457,32.8754,6.07306,2.39043,-0.194633,1,G,8.15584,-6.29086,-1.022,5.08795,6.37333,0.731355,-2.98054,1,16.8339
148864,664437092,G,6.68226,4.08332,-1.86182,4.9499,4.48775,0.952351,-0.427796,1,G,5.80377,-4.25713,3.11389,2.41934,5.27441,0.443964,2.51007,-1,9.99987
148864,664457356,G,11.2008,4.78448,3.13829,-9.62842,5.72189,-1.29203,0.580534,-1,G,5.09314,-2.1255,-3.38553,-3.15426,3.99745,-0.72411,-2.13142,-1,9.74495
148864,664457364,G,9.97049,-6.64436,-4.38444,-6.00239,7.96058,-0.696355,-2.55831,-1,G,4.07403,1.10134,-3.8857,0.52439,4.03876,0.129477,-1.2946,1,8.25348
148864,664507676,G,11.4836,4.49534,3.86614,9.8339,5.92918,1.27962,0.710291,1,G,6.56737,3.42655,-4.41476,3.44789,5.5885,0.583314,-0.910763,-1,9.29369
148864,664500228,G,4.85874,-3.8491,2.94098,-0.362292,4.84406,-0.0747214,2.48915,-1,G,4.97576,1.01141,-4.80007,-0.826651,4.90547,-0.167729,-1.36313,-1,9.15396
148864,664547348,G,6.85612,5.85449,2.99937,1.92975,6.57809,0.289307,0.473455,1,G,3.99432,-1.51474,-3.25847,1.74109,3.59333,0.467335,-2.00594,-1,9.23885
148864,664545668,G,12.4239,3.47919,2.11424,11.7374,4.07121,1.78079,0.546047,-1,G,17.6019,8.22105,1.92714,15.444,8.4439,1.36445,0.230258,1,3.08083
148864,664581924,G,13.5932,1.64013,-3.12634,-13.1263,3.53045,-2.02395,-1.08765,-1,G,11.4893,3.81416,-2.66527,10.5044,4.65312,1.55319,-0.609909,1,23.6424
148864,664584804,G,13.4464,-4.55376,4.41402,11.8564,6.34195,1.38372,2.37178,-1,G,7.5423,1.76923,6.39449,3.58545,6.63473,0.517057,1.30087,1,8.80328
148864,664604940,G,19.115,5.16168,-5.31133,17.6215,7.40629,1.60143,-0.799686,-1,G,15.7911,1.60734,-3.87649,15.2229,4.19651,2.00018,-1.17773,1,3.07279
148864,664615548,G,5.90319,-5.064,3.01226,0.344443,5.89218,0.0584244,2.60498,-1,G,4.91791,-3.02139,2.6449,2.83732,4.01551,0.658057,2.42254,1,3.09766
148864,664623332,G,8.17463,-3.28721,6.3115,-4.02152,7.11624,-0.538686,2.05097,-1,G,14.1931,-7.94055,7.9937,-8.63018,11.2673,-0.705859,2.35286,1,3.08972
148864,664640700,G,12.472,-2.28808,-2.69179,-11.9607,3.53285,-1.9338,-2.2753,1,G,4.86094,3.36697,1.51552,3.15978,3.69233,0.775627,0.422948,1,14.8468
148864,664776892,G,14.8265,-2.91221,-3.44641,14.1229,4.51206,1.85878,-2.27238,-1,G,5.94546,-2.97968,-1.06041,5.03333,3.16275,1.24444,-2.79969,1,3.08042
148864,664784164,G,13.5632,-7.15326,-9.42488,6.62955,11.8321,0.53449,-2.22002,1,T,3.80291,-0.0792135,-3.57401,1.2927,3.57489,0.354157,-1.59296,1,4.18791
148864,664805204,G,7.93844,-2.86597,3.04946,-6.74497,4.18485,-1.2552,2.32519,1,T,4.30321,-1.01165,-4.04431,-1.0614,4.16891,-0.251925,-1.81591,1,8.53772
148864,664826188,G,56.617,-7.59011,-7.27089,55.6328,10.5107,2.36833,-2.37767,1,T,5.76154,-1.00911,-0.0638706,5.67114,1.01113,2.42532,-3.07838,-1,2.27504
148864,664836948,G,9.6923,-0.69182,5.21382,-8.14046,5.25951,-1.22097,1.70272,-1,G,5.88341,-0.886147,4.82846,-3.24099,4.9091,-0.619757,1.7523,1,3.11897
148864,664862748,G,15.7898,-3.20183,-0.382926,15.4567,3.22464,2.27107,-3.02256,1,G,8.73395,-3.56364,1.18359,7.88482,3.75505,1.48739,2.82093,-1,3.19019
148864,664860484,G,20.3229,12.0621,5.55852,15.3824,13.2812,0.988942,0.43182,1,G,16.9461,-0.451143,10.7751,13.0711,10.7845,1.02365,1.61264,1,13.3333
148864,664866860,G,7.81247,3.20483,0.169139,7.12208,3.2093,1.53758,0.0527272,1,G,16.8327,-3.6456,-6.17583,15.2282,7.17156,1.4975,-2.10405,-1,8.46027
148864,664892996,G,24.7662,-5.08408,4.72759,23.773,6.94247,1.94471,2.39251,1,G,9.55973,-3.3756,2.2693,8.6506,4.06748,1.49893,2.54972,-1,2.54106
148864,664940660,G,17.2809,-3.71413,-4.48763,16.2691,5.82525,1.75083,-2.26216,-1,G,11.2744,-4.45501,-0.918221,10.3156,4.54865,1.55738,-2.93833,1,3.56389
148864,664956444,G,37.2766,-5.99741,-4.76796,36.4806,7.66174,2.26454,-2.46991,-1,G,10.5072,1.88271,2.6163,9.99999,3.22329,1.85034,0.947033,1,10.0641
148864,664984196,G,11.7969,1.38043,-3.17376,-11.2773,3.46097,-1.89714,-1.16053,-1,G,7.30729,-1.99932,-3.46915,-6.11172,4.00403,-1.20931,-2.09362,-1,4.2522
148864,665014748,G,22.4887,3.94416,3.72382,21.8244,5.42432,2.10038,0.756671,1,G,19.2308,-3.85215,2.33981,18.6949,4.50708,2.12997,2.59575,-1,7.86912
148864,665096684,G,13.0608,-1.29315,-5.46085,-11.7932,5.61187,-1.48812,-1.80332,1,G,5.00148,-4.93633,0.123901,0.788037,4.93788,0.15892,3.1165,-1,11.7406
148864,665215340,G,13.2403,0.251703,-8.26972,-10.3365,8.27355,-1.04718,-1.54037,-1,G,7.26105,-1.57331,-4.31196,-5.62524,4.59002,-1.03222,-1.92066,1,2.34167
148864,664229013,G,6.95195,3.0672,-1.75465,5.98597,3.53363,1.29778,-0.519627,-1,G,4.70953,-4.64832,-0.602165,-0.446068,4.68716,-0.0950249,-3.01277,1,9.86128
148864,664247237,G,8.24041,-1.89842,-3.6354,7.14654,4.10124,1.32219,-2.05205,1,T,7.47896,-3.80796,0.480276,6.41814,3.83813,1.28664,3.01613,-1,4.53658
148864,664261781,G,7.79935,-3.27346,6.48807,2.82987,7.26709,0.380184,2.03807,1,G,5.70085,-4.17703,3.86235,0.351009,5.68905,0.06166,2.39532,-1,3.08164
148864,664312501,G,10.6205,4.31842,-0.122875,-9.70151,4.32017,-1.54838,-0.028446,1,G,12.5131,7.18974,9.22547,-4.44566,11.6962,-0.37149,0.908783,-1,10.9418
148864,664357669,G,10.237,-1.52377,-7.16203,7.15317,7.32233,0.864943,-1.78043,-1,G,8.8656,2.07999,6.27846,5.90273,6.61403,0.803248,1.25089,1,13.9054
148864,664441429,G,26.2046,-15.1694,-2.35566,21.237,15.3512,1.1283,-2.98753,-1,T,9.5169,-6.23207,0.450802,7.17762,6.24835,0.982728,3.06938,-1,2.64261
148864,664456101,G,11.1433,1.03226,2.85215,10.7221,3.0332,1.97526,1.22354,-1,G,9.54898,9.20087,0.251875,2.54014,9.20432,0.272585,0.0273683,-1,11.7445
148864,664546005,G,7.67214,3.9442,-6.18757,-2.2378,7.33776,-0.30043,-1.0033,1,G,7.89592,5.26389,-4.16912,-4.15263,6.71491,-0.584554,-0.669858,-1,3.07845
148864,664593541,G,9.56686,-1.95259,-2.72373,-8.96004,3.35132,-1.70984,-2.19276,-1,G,18.8304,-1.75042,2.74584,-18.5464,3.25632,-2.44045,2.13832,-1,6.00725
148864,664631013,G,22.0429,-17.4304,6.68217,-11.7222,18.6673,-0.592647,2.77551,1,T,4.4771,-4.20611,0.0990038,-1.52712,4.20728,-0.355438,3.11806,1,3.69398
148864,664663261,G,12.7892,-3.19985,2.79831,-12.0617,4.25083,-1.76576,2.42304,-1,G,5.3438,5.26801,-0.638667,0.620681,5.30658,0.116699,-0.120646,1,13.7466
148864,664676613,G,8.93542,-5.10236,-1.45266,-7.18932,5.30512,-1.11164,-2.86423,-1,G,5.23317,-3.90098,1.10943,-3.30552,4.05567,-0.744367,2.86451,1,3.07075
148864,664691221,G,86.2946,-1.67241,-25.6656,-82.3724,25.7201,-1.88065,-1.63587,1,T,6.22801,-1.26441,-1.98104,-5.7666,2.35016,-1.6299,-2.13887,-1,4.35577
148864,664711253,G,41.5074,12.6901,-3.13392,39.3953,13.0713,1.82282,-0.242114,1,T,3.49815,1.27235,0.814586,3.15332,1.51077,1.48198,0.569471,1,3.84461
148864,664714125,G,20.111,3.93623,10.0064,-16.9947,10.7528,-1.2386,1.19602,1,T,28.2765,-4.6361,-10.4357,-25.868,11.4191,-1.55636,-1.98886,-1,22.4381
148864,664773781,G,9.91599,3.68047,0.775354,9.17435,3.76126,1.6244,0.207631,-1,G,4.73263,3.28061,-2.95444,-1.7016,4.41488,-0.376468,-0.733133,1,10.273
148864,664778589,G,15.5565,1.6013,2.55626,15.2609,3.01639,2.32401,1.01117,1,G,16.1757,-6.31109,-4.68498,14.1373,7.85996,1.34979,-2.50301,-1,10.7687
148864,664843653,G,12.9423,-3.41881,-1.07207,-12.436,3.58296,-1.95769,-2.83773,1,G,9.83967,3.44184,-0.150615,-9.21623,3.44513,-1.71038,-0.0437321,1,6.97875
148864,664855989,G,84.8151,-0.354783,-16.6685,-83.1602,16.6723,-2.31007,-1.59208,1,T,4.46762,0.772395,-0.814667,-4.32298,1.12262,-2.05788,-0.812027,1,3.50063
148864,664851405,G,63.7148,-8.66158,14.975,-61.3213,17.2995,-1.97793,2.09519,1,T,5.85317,-1.22513,0.675372,-5.68255,1.39895,-2.10964,2.63778,1,2.74176
148864,664915109,G,10.1547,3.64798,-7.03018,6.35417,7.9203,0.734435,-1.09214,1,T,4.42227,0.482339,-3.83444,2.14704,3.86465,0.530344,-1.44566,-1,2.2623
148864,664914469,G,22.2903,2.1523,-5.65339,21.4535,6.04924,1.97841,-1.20703,-1,G,10.0015,-2.86797,4.60728,8.40037,5.427,1.22103,2.12759,1,12.2433
148864,664919533,G,36.1515,-11.7734,6.42977,33.5703,13.4147,1.64816,2.64173,1,T,5.74885,-0.362736,0.958527,5.65577,1.02487,2.40937,1.93257,-1,3.88355
148864,664982701,G,6.78854,-5.99186,-2.25327,-2.25686,6.40153,-0.345628,-2.7819,1,G,9.04499,-8.3139,-1.6143,3.17393,8.46917,0.366503,-2.94981,-1,5.49971
148864,665022437,G,6.15821,-2.23732,5.44877,1.7938,5.89022,0.300017,1.96042,-1,G,5.13538,-2.07055,4.62875,-0.805249,5.07075,-0.158143,1.99142,-1,2.54042
148864,665030973,G,6.22123,1.83857,-2.58696,-5.34975,3.17375,-1.29351,-0.952921,-1,G,8.39826,-3.19259,3.08196,-7.12941,4.43747,-1.2525,2.37382,-1,7.47808
148864,665081229,G,28.7575,-5.27905,-2.62807,-28.1462,5.89704,-2.2669,-2.67968,1,T,7.72185,-2.55818,-1.2958,-7.16885,2.86764,-1.6472,-2.67273,1,2.60241
148864,665084981,G,34.0687,7.68194,-7.19065,-32.4029,10.5222,-1.84328,-0.752377,-1,G,15.3201,3.90671,0.0833503,-14.813,3.9076,-2.04269,0.0213319,-1,5.01023
148864,665122637,G,6.3802,-4.09097,-4.88945,-0.230465,6.37516,-0.0361426,-2.26751,1,G,4.69435,-1.55854,4.30101,-1.04785,4.57469,-0.227096,1.91844,-1,9.42064
148864,665138709,G,12.9015,1.60224,-2.75661,-12.5008,3.18842,-2.0753,-1.04429,1,G,11.151,3.28532,-4.3649,-9.72046,5.46312,-1.34034,-0.92559,-1,3.18281
148864,665146309,G,12.3984,4.30601,-1.92823,-11.4651,4.71803,-1.62094,-0.421022,-1,G,35.3532,-2.90081,-9.02335,-34.0588,9.47816,-1.99107,-1.88184,1,9.26687
148864,665180781,G,76.374,-6.23731,20.1462,-73.4044,21.0897,-1.96037,1.87104,-1,T,5.40502,-1.06836,0.422641,-5.28044,1.14892,-2.22997,2.76489,1,4.47847
148864,665175469,G,5.67827,2.53244,4.35339,2.62036,5.0364,0.499281,1.04393,-1,T,3.65985,-0.194078,-1.14466,-3.46921,1.161,-1.81469,-1.73875,-1,8.40928
148864,665182677,G,6.16779,-4.68343,-3.75888,1.40241,6.0053,0.231457,-2.46527,1,G,7.82789,-5.42312,-3.0495,4.74922,6.22171,0.703777,-2.62934,-1,3.08871
148864,665204213,G,8.92293,-5.37078,-0.600288,7.09943,5.40422,1.08677,-3.03029,1,G,4.57123,3.84173,1.26649,2.12652,4.04511,0.504082,0.318448,-1,9.70528
148864,665064917,G,34.7484,-19.9168,0.216103,28.4731,19.9179,1.15502,3.13074,-1,T,10.8488,-1.37709,-2.47566,10.4718,2.83289,2.01835,-2.07843,-1,10.1913
148864,664224526,G,15.0841,2.7345,7.24685,-12.9431,7.7456,-1.28604,1.20998,-1,G,6.56877,1.07074,-5.5277,-3.38167,5.63045,-0.569343,-1.37946,1,13.5983
148864,664228446,G,7.4866,-2.35525,3.42606,6.22519,4.15754,1.19328,2.17305,-1,G,4.9367,0.109649,3.53106,3.44666,3.53277,0.864033,1.53975,1,2.71102
148864,664231774,G,15.9921,-7.07595,-1.64629,14.2463,7.26494,1.42604,-2.913,1,T,5.48992,-1.27009,0.271317,5.33304,1.29874,2.12018,2.93114,1,2.56517
148864,664286878,G,20.2051,1.7265,-3.79857,-19.7693,4.17252,-2.25971,-1.14419,-1,G,17.59,0.112596,5.43922,-16.7272,5.44038,-1.84179,1.5501,1,9.50797
148864,664287670,G,12.3283,3.52989,-11.8104,-0.175999,12.3266,-0.0142774,-1.28037,-1,T,4.32643,-0.391571,-4.26739,0.585584,4.28532,0.136227,-1.6623,-1,2.9781
148864,664300182,G,14.144,-13.5701,3.0533,2.56333,13.9094,0.18326,2.92028,1,T,4.54014,-0.874212,-0.579571,4.41606,1.04888,2.14449,-2.55616,1,9.2535
148864,664332990,G,14.9001,2.098,-3.37161,-14.3608,3.97106,-1.9972,-1.01417,-1,T,5.93263,-0.872672,-0.801135,-5.81219,1.18464,-2.29389,-2.39891,-1,2.85307
148864,664391894,G,62.16,-2.36425,28.6572,55.1093,28.7546,1.40568,1.65311,-1,G,6.65388,2.51228,-6.00326,-1.38282,6.50774,-0.210922,-1.17446,1,36.5458
148864,664508462,G,7.43511,-2.07845,-3.38123,-6.28625,3.96897,-1.24039,-2.12196,1,G,41.5897,-23.18,4.91308,34.1796,23.695,1.16243,2.93273,1,31.3857
148864,664516982,G,22.2648,-5.64319,-21.3543,2.80314,22.0874,0.126573,-1.82915,-1,T,5.99991,-2.99489,-5.19792,-0.00520612,5.99897,-0.000867834,-2.09351,-1,3.38047
148864,664554254,G,21.8786,-4.15782,-6.51734,-20.4671,7.73066,-1.70067,-2.13866,1,T,3.05292,-0.80727,0.213347,-2.93461,0.834986,-1.96971,2.88322,-1,3.09062
148864,664556006,G,11.8389,3.19209,4.95609,10.2663,5.89511,1.32167,0.998598,-1,G,7.11175,-0.228576,3.99888,5.87558,4.00541,1.17627,1.62789,1,3.09741
148864,664559174,G,10.2171,-0.675753,-5.06523,-8.84673,5.11011,-1.31654,-1.70342,1,G,14.0292,-4.2815,-1.31126,13.295,4.4778,1.80863,-2.8444,1,22.4246
148864,664613286,G,8.44431,-0.393436,-4.5098,-7.12756,4.52693,-1.23538,-1.65782,-1,G,4.67552,-2.38596,3.45093,-2.06097,4.19544,-0.473364,2.17573,1,8.88001
148864,664648982,G,8.13161,-1.43328,-3.00583,-7.41772,3.33007,-1.54098,-2.01574,-1,G,14.1248,2.22687,2.6431,13.6951,3.45614,2.08558,0.870661,1,21.335
148864,664664510,G,6.81041,-4.79755,-2.4855,-4.14444,5.40316,-0.706723,-2.66359,-1,G,5.19019,-2.27069,3.76097,-2.76151,4.39328,-0.593173,2.11397,1,6.68845
148864,664665406,G,8.80001,-0.106377,-4.77431,-7.39079,4.77549,-1.22091,-1.59307,1,G,5.7785,-4.31933,2.82425,-2.59748,5.16071,-0.484178,2.56251,-1,9.45399
148864,664735086,G,12.2197,-5.4151,-2.51536,10.6611,5.97079,1.3434,-2.70674,-1,G,12.2113,3.37708,-5.05976,10.5877,6.08324,1.32116,-0.982259,-1,9.15567
148864,664770918,G,7.48115,1.42105,2.95922,-6.72162,3.28274,-1.46471,1.12311,1,G,4.6178,-4.33605,-1.05514,-1.18249,4.46258,-0.261973,-2.90289,-1,8.47272
148864,664803174,G,28.7076,-6.87747,-6.78261,-27.0335,9.65936,-1.75279,-2.36314,-1,T,3.75085,0.565137,-0.560826,-3.66385,0.796182,-2.23119,-0.781569,1,4.17734
148864,664836190,G,147.19,-33.731,19.9423,-141.878,39.1852,-1.99836,2.60766,-1,T,10.1719,-2.15268,-0.0337439,-9.94092,2.15294,-2.2345,-3.12592,1,5.4552
148864,664856438,G,13.8752,-4.42909,4.92507,-12.1917,6.62368,-1.37,2.30322,-1,G,12.2167,-3.1701,-2.89527,11.437,4.29327,1.70645,-2.40148,-1,24.8666
148864,664860758,G,12.8941,2.08716,6.73832,10.7928,7.05416,1.21128,1.27042,1,G,9.10693,-2.8165,-3.6215,7.8662,4.5878,1.30819,-2.2318,-1,11.2089
148864,664919582,G,6.27155,-4.73792,0.0486603,-4.10742,4.73817,-0.784044,3.13132,-1,G,5.53126,2.44431,-4.94782,-0.357876,5.51865,-0.064803,-1.11195,1,9.49236
148864,664944246,G,11.3698,1.61283,3.85547,-10.5734,4.17922,-1.65831,1.1746,1,G,7.1025,-4.18063,1.55082,5.52735,4.459,1.04107,2.78638,-1,16.7315
148864,664999774,G,6.57097,-4.19028,1.54392,4.81917,4.46566,0.936256,2.78858,-1,T,6.08515,-3.21794,-1.37928,4.97598,3.50108,1.15028,-2.73666,1,3.05348
148864,665039494,G,6.87826,2.13812,2.9033,5.8565,3.60565,1.26177,0.936028,-1,G,22.0394,-0.0315865,-9.18318,20.0348,9.18324,1.52205,-1.57424,1,11.0453
148864,665072918,G,10.7304,-3.49438,0.180836,10.1434,3.49905,1.78598,3.08989,1,G,10.2949,-5.72457,1.54868,8.41453,5.93036,1.14891,2.87739,-1,3.11265
148864,665119646,G,6.34607,-2.55409,-2.00239,5.45238,3.24545,1.29064,-2.47669,1,G,22.45,-6.53225,-11.4877,18.1481,13.2151,1.12235,-2.08783,-1,2.77243
148864,665116318,G,18.6486,-13.9714,8.35288,-9.09871,16.278,-0.533316,2.60275,-1,T,6.73971,-4.09734,4.05729,-3.48752,5.76626,-0.572949,2.3611,-1,2.37889
148864,665153326,G,9.21487,2.99999,-0.955112,-8.65971,3.14836,-1.73646,-0.308226,1,G,11.0785,0.630628,-3.60627,10.4556,3.66099,1.77188,-1.39768,-1,19.3548
148864,664231407,G,9.51532,-5.56182,-2.37007,-7.34705,6.04574,-1.0257,-2.73876,1,G,8.36978,6.3376,4.24876,-3.43873,7.63002,-0.436673,0.590586,-1,14.1213
148864,664223647,G,120.732,40.6374,-8.93492,113.335,41.6081,1.72731,-0.216426,1,G,73.4329,-45.4776,-1.19337,57.6433,45.4933,1.05821,-3.11536,-1,91.3247
148864,664237575,G,12.5034,2.79706,2.69161,11.8851,3.88179,1.8378,0.766188,1,G,9.77711,4.54151,0.987587,8.60117,4.64765,1.37478,0.214124,-1,3.05664
148864,664254087,G,13.7185,-2.19522,3.08505,-13.1853,3.78636,-1.96085,2.18924,-1,G,30.047,2.37425,-4.74176,29.5751,5.30296,2.41976,-1.10658,1,40.5465
148864,664244199,G,16.4552,-3.31227,-0.925636,-16.0915,3.43917,-2.24744,-2.86909,-1,G,9.25069,-3.70535,-1.35193,-8.367,3.94428,-1.4966,-2.79174,-1,2.85359
148864,664298607,G,7.82655,-2.18813,2.2343,-7.17382,3.1273,-1.56786,2.34576,1,G,9.54424,0.357198,-3.79437,8.74966,3.81115,1.56861,-1.47693,-1,17.1311
148864,664321503,G,12.3368,3.13793,-0.910332,11.8958,3.26731,2.00371,-0.282355,1,G,3.94078,0.947841,3.64073,-1.16846,3.76209,-0.305799,1.31611,-1,11.2132
148864,664344887,G,5.73916,-1.11974,-3.71857,-4.22436,3.8835,-0.942096,-1.86328,1,G,11.2354,6.47811,2.2053,8.91034,6.84319,1.07971,0.328118,1,15.3354
148864,664337719,G,13.0264,8.65991,2.25164,-9.4663,8.94784,-0.921757,0.254375,1,T,5.80121,2.38544,2.7111,-4.53899,3.61115,-1.05192,0.849211,1,3.42058
148864,664368247,G,10.8978,-3.95745,-3.42044,9.55987,5.23076,1.36378,-2.42885,-1,G,4.22783,2.42558,3.41627,-0.555903,4.18979,-0.132294,0.953384,1,12.0569
148864,664375223,G,20.6645,3.0161,2.85836,-20.2421,4.15537,-2.28688,0.758553,1,G,8.07404,-1.53558,-7.92334,-0.203887,8.07077,-0.0252597,-1.76223,1,19.4941
148864,664375319,G,11.2192,-3.12786,-2.37441,10.509,3.927,1.71071,-2.49228,1,G,13.0447,-0.561029,-3.84551,12.4519,3.88622,1.88109,-1.71567,-1,3.03975
148864,664389535,G,13.5609,-2.35314,7.56895,-11.0027,7.92631,-1.13106,1.87222,-1,G,17.8224,-0.523284,13.8917,-11.1524,13.9015,-0.734418,1.60845,1,5.02309
148864,664404687,G,10.8549,-5.70805,0.370172,9.22492,5.72004,1.25571,3.07683,-1,G,8.38056,3.79445,-2.2721,7.11774,4.42271,1.25394,-0.539534,-1,9.77965
148864,664419311,G,9.49006,4.36231,8.32326,1.32052,9.39715,0.140065,1.08805,-1,G,5.50523,3.62072,3.12733,2.72149,4.78433,0.541917,0.712412,-1,3.69811
148864,664520319,G,7.10631,-1.69254,-2.93515,-6.24569,3.38819,-1.37131,-2.09387,1,G,5.13561,-0.938464,-4.09063,-2.95792,4.1969,-0.656583,-1.79631,-1,2.97896
148864,664513879,G,9.66562,-5.62102,0.723542,-7.82903,5.66739,-1.12713,3.01358,1,T,6.88543,-2.56473,4.13069,-4.87417,4.86214,-0.883122,2.12644,-1,4.68998
148864,664523511,G,12.2888,2.83938,-7.56924,-9.25459,8.08427,-0.980126,-1.21192,-1,G,11.4591,-3.80575,8.01146,7.25476,8.86945,0.746623,2.01428,-1,23.6396
148864,664553191,G,32.109,-12.7736,2.50905,-29.3517,13.0177,-1.55209,2.94764,1,G,6.32235,3.14835,-3.81442,-3.93688,4.94589,-0.729533,-0.880769,1,16.5679
148864,664543415,G,60.077,-0.123129,30.0995,-51.9928,30.0997,-1.31461,1.57489,-1,G,35.1813,13.5607,-29.8858,12.6749,32.8185,0.377204,-1.14483,-1,85.7184
148864,664574719,G,30.7423,-5.19093,-5.60322,29.7781,7.63818,2.06982,-2.31802,1,G,12.8614,4.15938,1.96908,12.0094,4.60193,1.6872,0.442148,-1,11.8664
148864,664604711,G,7.76348,-3.04469,2.15493,6.80783,3.73013,1.36256,2.52567,-1,G,6.38581,-4.73749,1.54575,3.99177,4.98329,0.733473,2.8262,1,3.05181
148864,664613079,G,27.4372,-6.64459,-3.33003,26.4111,7.43234,1.98033,-2.67701,-1,G,24.228,4.26408,-1.03982,23.8269,4.38903,2.39323,-0.239188,1,10.9849
148864,664649087,G,10.135,-3.07339,0.643168,-9.63573,3.13997,-1.83996,2.9353,1,G,9.21841,5.30686,3.76575,-6.52873,6.5072,-0.883712,0.61714,-1,9.42534
148864,664727247,G,6.10377,-4.61006,-3.9772,-0.417187,6.08858,-0.0684661,-2.42976,-1,T,17.8729,-0.43375,3.11551,-17.5936,3.14556,-2.42259,1.70913,1,14.977
148864,664737447,G,13.4688,-1.98819,2.95951,-12.9879,3.56533,-2.00424,2.16234,1,G,5.25369,1.27134,-5.07067,0.511943,5.22762,0.0977746,-1.32514,1,13.7808
148864,664739047,G,7.60362,-4.04672,-5.12729,-3.89087,6.53185,-0.565114,-2.23895,1,G,4.29207,1.2114,-3.77516,-1.64054,3.96476,-0.402801,-1.26029,-1,4.85986
148864,664741191,G,22.1279,2.61589,-3.35249,-21.7153,4.2523,-2.33315,-0.908194,1,G,9.89486,4.62563,1.55887,-8.60643,4.88124,-1.33241,0.325052,-1,7.09918
148864,664750727,G,9.99704,-6.02429,7.67968,2.15872,9.76061,0.219402,2.23598,1,G,3.92599,-2.87171,2.57638,-0.719547,3.85804,-0.185441,2.41035,-1,2.73017
148864,664756991,G,7.94869,-1.98933,2.7231,-7.19707,3.37234,-1.50207,2.20173,-1,G,18.9017,-2.80164,-2.73991,18.4908,3.91871,2.2557,-2.36733,1,23.884
148864,664793223,G,17.2203,3.0257,12.706,-11.2218,13.0613,-0.778202,1.33702,-1,T,5.88791,3.32848,3.52414,-3.34036,4.84751,-0.643704,0.813943,-1,4.25887
148864,664877399,G,8.93941,0.00419963,-2.99474,8.4222,2.99474,1.75737,-1.56939,1,G,5.82597,-2.82555,-4.90413,-1.37716,5.65988,-0.240981,-2.0935,1,9.9011
148864,664872439,G,9.90225,0.43361,-3.81316,-9.12772,3.83774,-1.6011,-1.45757,-1,G,8.18569,-6.22291,-0.758887,5.26249,6.26902,0.763174,-3.02024,1,16.0566
148864,664915383,G,11.1024,4.61658,2.23954,9.84495,5.13111,1.40666,0.451663,1,G,5.21074,3.11075,2.47173,3.36963,3.97319,0.769784,0.671424,-1,3.09589
148864,664930935,G,13.9901,5.01343,0.132626,-13.0598,5.01519,-1.6852,0.0264479,1,T,25.3082,-4.70178,-3.73274,24.5857,6.00334,2.11758,-2.47058,1,37.3959
